source_taxon	source_taxon_name	kingdom	avg_mapq	precision	precision_mapq_at_least_30
1016881	Ascocoryne sarcoides NRRL 50072	Fungi	40.504	1.000	1.000
187695	Sinella curviseta	Metazoa	40.505	1.000	1.000
41688	Lomentospora prolificans	Fungi	40.506	0.997	1.000
66791	Gonyaulax spinifera	Protists	40.506	0.987	1.000
694068	Fomitiporia mediterranea MF3/22	Fungi	40.511	1.000	1.000
264952	Paecilomyces penicillatus	Fungi	40.512	1.000	1.000
41456	Polymyxa betae	Protists	40.516	1.000	1.000
7111	Trichoplusia ni	Metazoa	40.517	0.997	1.000
45501	Priceomyces castillae	Fungi	40.518	1.000	1.000
1634537	Coccinonectria pachysandricola	Fungi	40.519	1.000	1.000
1279116	Nakaseomyces bacillisporus CBS 7720	Fungi	40.520	1.000	1.000
1286976	Phaeoacremonium minimum UCRPA7	Fungi	40.520	1.000	1.000
1450760	Taphrina populina JCM 22190	Fungi	40.523	1.000	1.000
326628	Annulohypoxylon stygium	Fungi	40.524	1.000	1.000
37862	Heterorhabditis bacteriophora	Metazoa	40.525	1.000	1.000
1250332	Micoletzkya japonica	Metazoa	40.528	1.000	1.000
7213	Ceratitis capitata	Metazoa	40.529	1.000	1.000
52254	[Candida] fragi	Fungi	40.529	0.997	1.000
1635097	Didymobotryum rigidum	Fungi	40.530	1.000	1.000
155126	Tilletia horrida	Fungi	40.530	1.000	1.000
1031333	Rhizomucor miehei CAU432	Fungi	40.531	1.000	1.000
7719	Ciona intestinalis	Metazoa	40.533	1.000	1.000
2969	Oxyrrhis marina	Protists	40.533	1.000	1.000
51031	Necator americanus	Metazoa	40.533	0.995	1.000
288676	Crithidia bombi	Protists	40.536	1.000	1.000
1128401	Omphalotus olearius VT 653.13	Fungi	40.536	1.000	1.000
4840	Rhizomucor pusillus	Fungi	40.536	1.000	1.000
77922	Cyanoptyche gloeocystis	Protists	40.537	1.000	1.000
1323128	Limacina bulimoides	Metazoa	40.538	1.000	1.000
186022	Thalassionema frauenfeldii	Protists	40.540	1.000	1.000
45794	Sporopachydermia lactativora	Fungi	40.540	1.000	1.000
2060699	Hypomyces perniciosus	Fungi	40.542	1.000	1.000
1245769	Lachancea lanzarotensis	Fungi	40.543	1.000	1.000
1130832	Rhodotorula toruloides NP11	Fungi	40.543	1.000	1.000
88015	Eurytemora affinis	Metazoa	40.545	1.000	1.000
1230402	Basidioascus undulatus	Fungi	40.545	1.000	1.000
43982	Ambrosiozyma monospora	Fungi	40.545	1.000	1.000
56413	Kazachstania rosinii	Fungi	40.546	1.000	1.000
1240657	Herpotrichiellaceae sp. UM238	Fungi	40.546	1.000	1.000
100951	Naganishia albida	Fungi	40.546	1.000	1.000
1220188	Aspergillus tanneri	Fungi	40.547	1.000	1.000
36040	Barnettozyma pratensis	Fungi	40.547	1.000	1.000
35684	Pseudopedinella elastica	Protists	40.548	1.000	1.000
114398	Parasteatoda tepidariorum	Metazoa	40.549	1.000	1.000
2584957	Rhodelphis marinus	Protists	40.550	1.000	1.000
326594	Ceratosolen solmsi marchali	Metazoa	40.550	0.996	1.000
226302	Lachancea kluyveri NRRL Y-12651	Fungi	40.550	1.000	1.000
913774	Oidiodendron maius Zn	Fungi	40.551	1.000	1.000
162130	Sclerospora graminicola	Protists	40.552	1.000	1.000
71804	Trypanosoma grayi	Protists	40.552	1.000	1.000
1633209	Endocalyx cinctus	Fungi	40.552	1.000	1.000
1538186	Nakazawaea wickerhamii	Fungi	40.552	1.000	1.000
4896	Schizosaccharomyces pombe	Fungi	40.553	1.000	1.000
1069443	Mortierella verticillata NRRL 6337	Fungi	40.556	1.000	1.000
77020	Malassezia pachydermatis	Fungi	40.556	1.000	1.000
52249	Saturnispora silvae	Fungi	40.559	1.000	1.000
169510	Ogataea zsoltii	Fungi	40.559	1.000	1.000
2013060	Lecanicillium sp. LEC01	Fungi	40.559	0.997	1.000
1836592	Bretziella fagacearum	Fungi	40.560	1.000	1.000
53486	Saccharomycopsis fermentans	Fungi	40.560	1.000	1.000
265537	Amphiprora paludosa	Protists	40.561	1.000	1.000
718367	Peniophora sp. CBMAI 1063	Fungi	40.562	1.000	1.000
185578	Anopheles nili	Metazoa	40.563	1.000	1.000
2562755	Metschnikowia sp. JCM 33374	Fungi	40.564	1.000	1.000
95602	Eriocheir sinensis	Metazoa	40.564	1.000	1.000
1366115	Trigoniulus corallinus	Metazoa	40.564	1.000	1.000
181527	Pluteus cervinus	Fungi	40.565	1.000	1.000
363177	Quambalaria eucalypti	Fungi	40.565	1.000	1.000
278021	Antonospora locustae	Fungi	40.566	1.000	1.000
231006	Trichothecium	Fungi	40.567	0.997	1.000
33653	Cafeteria roenbergensis	Protists	40.569	1.000	1.000
203079	Taphrina betulina	Fungi	40.570	1.000	1.000
500758	Lanistes nyassanus	Metazoa	40.571	1.000	1.000
538668	Plectus murrayi	Metazoa	40.572	1.000	1.000
741705	Coniophora puteana RWD-64-598 SS2	Fungi	40.574	0.997	1.000
306902	Clavispora lusitaniae ATCC 42720	Fungi	40.575	1.000	1.000
2510777	Agarophyton chilense	Protists	40.575	1.000	1.000
418940	Scyphosphaera apsteinii	Protists	40.579	1.000	1.000
109027	Laupala kohalensis	Metazoa	40.580	1.000	1.000
6565	Crassostrea virginica	Metazoa	40.581	1.000	1.000
1367538	Ramularia endophylla CBS 113265	Fungi	40.585	1.000	1.000
121468	Starmerella sp. 'tilneyi'	Fungi	40.587	1.000	1.000
218668	Ophiognomonia clavigignenti-juglandacearum	Fungi	40.587	1.000	1.000
211102	Takashimella tepidaria	Fungi	40.589	1.000	1.000
6265	Toxocara canis	Metazoa	40.591	1.000	1.000
4921	Pichia norvegensis	Fungi	40.592	1.000	1.000
1337666	Arthrinium malaysianum	Fungi	40.593	0.998	1.000
5801	Eimeria acervulina	Protists	40.594	1.000	1.000
1263415	Endocarpon pusillum Z07020	Fungi	40.594	1.000	1.000
4973	Dioszegia aurantiaca	Fungi	40.595	0.997	1.000
1775427	Amoebophrya sp. AT5.2	Protists	40.595	1.000	1.000
944168	Blastocystis sp. subtype 3	Protists	40.596	1.000	1.000
1684307	Pseudomicrostroma glucosiphilum	Fungi	40.597	1.000	1.000
297518	Licmophora abbreviata	Protists	40.598	1.000	1.000
420275	Attheya septentrionalis	Protists	40.599	1.000	1.000
1470209	Paratrypanosoma confusum	Protists	40.600	1.000	1.000
2058621	Globobulimina sp.	Protists	40.600	1.000	1.000
58635	Saturnispora zaruensis	Fungi	40.607	1.000	1.000
29856	Clonostachys rosea	Fungi	40.608	1.000	1.000
40997	Elsinoe fawcettii	Fungi	40.610	1.000	1.000
2484127	Dracoamoeba jomungandri	Protists	40.611	1.000	1.000
45509	Zygoascus ofunaensis	Fungi	40.611	1.000	1.000
1399860	Ophiocordyceps australis	Fungi	40.611	1.000	1.000
53468	Mesocestoides corti	Metazoa	40.613	1.000	1.000
1807689	Metschnikowia sp. M2Y3	Fungi	40.614	1.000	1.000
2305253	Taphrina sp. SM11	Fungi	40.614	1.000	1.000
187685	Pseudachorutes palmiensis	Metazoa	40.614	1.000	1.000
168631	Chilo suppressalis	Metazoa	40.617	1.000	1.000
1034604	Chlamydomonas leiostraca	Plants	40.617	1.000	1.000
256136	Architeuthis dux	Metazoa	40.618	1.000	1.000
166011	Ditylenchus dipsaci	Metazoa	40.621	1.000	1.000
552664	Norrisiella sphaerica	Protists	40.622	1.000	1.000
1078942	Cutaneotrichosporon cyanovorans	Fungi	40.622	1.000	1.000
166050	Zygosaccharomyces kombuchaensis	Fungi	40.623	1.000	1.000
72027	Ceratocystis adiposa	Fungi	40.623	1.000	1.000
5583	Exophiala	Fungi	40.623	1.000	1.000
104402	Ogataea ramenticola	Fungi	40.623	1.000	1.000
318479	Dracunculus medinensis	Metazoa	40.623	1.000	1.000
217634	Anoplophora glabripennis	Metazoa	40.624	1.000	1.000
379508	Lodderomyces elongisporus NRRL YB-4239	Fungi	40.624	1.000	1.000
1077150	Erythrolobus australicus	Protists	40.625	1.000	1.000
230819	Coprinopsis marcescibilis	Fungi	40.626	1.000	1.000
1486889	Polyblepharides amylifera	Plants	40.627	1.000	1.000
1755894	Sarcomyxa edulis	Fungi	40.627	1.000	1.000
572307	Neospora caninum Liverpool	Protists	40.629	1.000	1.000
753081	Bigelowiella natans CCMP2755	Protists	40.629	1.000	1.000
188477	Elysia chlorotica	Metazoa	40.630	1.000	1.000
38123	Pachypsylla venusta	Metazoa	40.631	1.000	1.000
7416	Campoletis sonorensis	Metazoa	40.632	1.000	1.000
1337057	Wickerhamomyces alni	Fungi	40.632	1.000	1.000
931890	Eremothecium cymbalariae DBVPG#7215	Fungi	40.632	1.000	1.000
45577	[Candida] psychrophila	Fungi	40.633	1.000	1.000
1052685	Obba rivulosa	Fungi	40.634	1.000	1.000
5046	Sarocladium strictum	Fungi	40.634	1.000	1.000
1357676	Cokeromyces recurvatus B5483	Fungi	40.634	1.000	1.000
860376	Caenorhabditis angaria	Metazoa	40.636	1.000	1.000
1202772	Achlya hypogyna	Protists	40.638	1.000	1.000
302913	Elsinoe ampelina	Fungi	40.639	1.000	1.000
867925	Rhodochaete pulchella	Protists	40.640	1.000	1.000
5478	[Candida] glabrata	Fungi	40.641	1.000	1.000
1235602	Hanseniaspora hatyaiensis	Fungi	40.642	1.000	1.000
33674	Thraustochytriaceae	Protists	40.644	1.000	1.000
40998	Elsinoe australis	Fungi	40.646	1.000	1.000
135456	[Candida] ponderosae	Fungi	40.646	1.000	1.000
1258663	Leucoagaricus gongylophorus Ac12	Fungi	40.648	1.000	1.000
170625	Coboldia fuscipes	Metazoa	40.649	1.000	1.000
373115	Blumeriella jaapii	Fungi	40.652	1.000	1.000
444778	Yarrowia phangngaensis	Fungi	40.652	0.997	1.000
181874	Panaeolus cyanescens	Fungi	40.656	1.000	1.000
685588	Galerina marginata CBS 339.88	Fungi	40.657	1.000	1.000
1141098	Pseudomassariella vexata	Fungi	40.658	1.000	1.000
36767	Euplotes focardii	Protists	40.658	1.000	1.000
1529436	Anneissia japonica	Metazoa	40.658	1.000	1.000
48709	Orchesella cincta	Metazoa	40.659	0.993	1.000
34356	Kodamaea ohmeri	Fungi	40.659	1.000	1.000
157072	Aphanomyces invadans	Protists	40.660	1.000	1.000
10224	Saccoglossus kowalevskii	Metazoa	40.661	1.000	1.000
45792	Lipomyces oligophaga	Fungi	40.662	1.000	1.000
28549	Priceomyces carsonii	Fungi	40.662	1.000	1.000
602035	Lachnellula suecica	Fungi	40.662	1.000	1.000
123851	Ladona fulva	Metazoa	40.662	1.000	1.000
7067	Tenebrio molitor	Metazoa	40.665	1.000	1.000
460517	Komagataella	Fungi	40.667	1.000	1.000
483437	Gongronella sp. w5	Fungi	40.667	1.000	1.000
1758292	Arthrocladium fulminans	Fungi	40.667	1.000	1.000
46361	Starmerella geochares	Fungi	40.669	1.000	1.000
54551	Pichia terricola	Fungi	40.671	1.000	1.000
181174	Cutaneotrichosporon daszewskae	Fungi	40.672	0.997	1.000
5088	Thermoascus crustaceus	Fungi	40.672	1.000	1.000
1230905	Lachancea mirantina	Fungi	40.674	1.000	1.000
49252	Eucampia antarctica	Protists	40.674	1.000	1.000
527531	Megacollybia marginata	Fungi	40.674	1.000	1.000
1156157	Passalora fulva CBS 131901	Fungi	40.677	1.000	1.000
361123	Cavenderia deminutiva	Protists	40.680	1.000	1.000
336963	Uncinocarpus reesii 1704	Fungi	40.680	1.000	1.000
296797	Chlorociboria aeruginascens	Fungi	40.681	1.000	1.000
77849	[Candida] restingae	Fungi	40.682	1.000	1.000
698492	Saitoella complicata NRRL Y-17804	Fungi	40.688	1.000	1.000
4955	Lachancea fermentati	Fungi	40.688	1.000	1.000
2583502	Rhodelphis limneticus	Protists	40.688	1.000	1.000
265458	Contarinia nasturtii	Metazoa	40.693	0.997	1.000
493452	Floccularia luteovirens	Fungi	40.694	1.000	1.000
45790	Wickerhamia fluorescens	Fungi	40.694	1.000	1.000
143452	Pseudoperonospora	Protists	40.694	1.000	1.000
1187980	Parapristionchus giblindavisi	Metazoa	40.697	1.000	1.000
51656	Kluyveromyces dobzhanskii	Fungi	40.697	1.000	1.000
2070753	Aspergillus sclerotialis	Fungi	40.698	1.000	1.000
5483	Pseudozyma tsukubaensis	Fungi	40.698	1.000	1.000
655095	Kazachstania taianensis	Fungi	40.699	1.000	1.000
331382	Puccinia horiana	Fungi	40.702	1.000	1.000
577407	Hydropsyche tenuis	Metazoa	40.703	1.000	1.000
1357687	Umbelopsis isabellina B7317	Fungi	40.703	1.000	1.000
51028	Enterobius vermicularis	Metazoa	40.703	1.000	1.000
348802	Exophiala xenobiotica	Fungi	40.705	1.000	1.000
45555	Starmerella gropengiesseri	Fungi	40.705	1.000	1.000
169509	Ogataea trehaloabstinens	Fungi	40.709	1.000	1.000
36330	Plasmodium ovale	Protists	40.711	1.000	1.000
98351	Corallochytrium limacisporum	Protists	40.713	1.000	1.000
2501294	Mesochordaeus erythrocephalus	Metazoa	40.714	1.000	1.000
462259	Phortica variegata	Metazoa	40.714	1.000	1.000
2316158	Phialocephala sp. D728	Fungi	40.716	1.000	1.000
1534972	Triparma laevis	Protists	40.717	1.000	1.000
27845	Fasciolopsis buski	Metazoa	40.717	1.000	1.000
27304	Wickerhamiella versatilis	Fungi	40.719	1.000	1.000
106015	Cystobasidium pallidum	Fungi	40.721	1.000	1.000
1734004	Saprochaete fungicola	Fungi	40.721	1.000	1.000
983966	Cyberlindnera jadinii NRRL Y-1542	Fungi	40.722	1.000	1.000
42890	Sarcocystis neurona	Protists	40.723	1.000	1.000
104416	Filobasidium wieringae	Fungi	40.725	1.000	1.000
263140	Sitodiplosis mosellana	Metazoa	40.726	1.000	1.000
110365	Gregarina niphandrodes	Protists	40.727	1.000	1.000
4909	Pichia kudriavzevii	Fungi	40.728	1.000	1.000
1477025	Hyposmocoma kahamanoa	Metazoa	40.729	1.000	1.000
68775	Crucibulum laeve	Fungi	40.730	1.000	1.000
133434	Acanthaster planci	Metazoa	40.731	1.000	1.000
50265	Ogataea naganishii	Fungi	40.732	1.000	1.000
45354	[Candida] intermedia	Fungi	40.733	1.000	1.000
64838	Fopius arisanus	Metazoa	40.735	1.000	1.000
112498	Ramularia collo-cygni	Fungi	40.737	1.000	1.000
456365	Blastobotrys serpentis	Fungi	40.741	1.000	1.000
2082308	Sphaceloma murrayae	Fungi	40.741	1.000	1.000
56415	[Candida] stellimalicola	Fungi	40.743	1.000	1.000
6978	Periplaneta americana	Metazoa	40.743	1.000	1.000
301928	Venustaconcha ellipsiformis	Metazoa	40.745	1.000	1.000
1569773	Neoneuromus ignobilis	Metazoa	40.746	1.000	1.000
863708	Goniozus legneri	Metazoa	40.749	1.000	1.000
1128132	Russula virescens RV-qingtou-2011	Fungi	40.750	1.000	1.000
2614581	unclassified Hypoxylon	Fungi	40.750	1.000	1.000
2259768	Hymenotorrendiella dingleyae	Fungi	40.752	1.000	1.000
245562	Acidomyces richmondensis	Fungi	40.754	1.000	1.000
2094518	Hanseniaspora gamundiae	Fungi	40.756	1.000	1.000
1664694	Phialophora attae	Fungi	40.757	1.000	1.000
1960876	Phialosimplex sp. HF37	Fungi	40.758	1.000	1.000
670386	Heterostelium album PN500	Protists	40.762	1.000	1.000
1561963	Amorphochlora amoebiformis	Protists	40.763	1.000	1.000
71246	Kazachstania viticola	Fungi	40.763	1.000	1.000
101091	Choanephora cucurbitarum	Fungi	40.765	1.000	1.000
505693	Chromera velia	Protists	40.767	1.000	1.000
1043628	Drechslerella stenobrocha 248	Fungi	40.768	1.000	1.000
1411660	Chrysocystis fragilis	Protists	40.769	1.000	1.000
133409	Polysphondylium violaceum	Protists	40.770	1.000	1.000
45553	Wickerhamiella galacta	Fungi	40.772	1.000	1.000
1735747	Stramenopiles sp. TOSAG23-6	Protists	40.776	1.000	1.000
1548389	Blastobotrys raffinosifermentans	Fungi	40.776	1.000	1.000
1279113	Nakaseomyces delphensis CBS 2170	Fungi	40.778	1.000	1.000
766057	Microcyclosporella mali	Fungi	40.780	1.000	1.000
36035	Saccharomycodes ludwigii	Fungi	40.780	1.000	1.000
62624	Varroa	Metazoa	40.781	1.000	1.000
38881	Botryococcus braunii	Plants	40.783	1.000	1.000
947166	Ramazzottius varieornatus	Metazoa	40.783	1.000	1.000
1116229	Glarea lozoyensis ATCC 20868	Fungi	40.785	1.000	1.000
2041911	Hexapoda sp.	Metazoa	40.786	1.000	1.000
44074	Saprochaete suaveolens	Fungi	40.788	1.000	1.000
1296120	Kwoniella heveanensis BCC8398	Fungi	40.788	1.000	1.000
1538424	Pholiota microspora	Fungi	40.792	1.000	1.000
231916	Gymnopilus dilepis	Fungi	40.797	1.000	1.000
1751990	Scheffersomyces stambukii	Fungi	40.797	1.000	1.000
1295359	Pyrenochaeta sp. UM 256	Fungi	40.800	1.000	1.000
89928	Phaeotremella skinneri	Fungi	40.801	1.000	1.000
109239	Alexandrium margalefii	Protists	40.802	1.000	1.000
361077	Tieghemostelium lacteum	Protists	40.803	1.000	1.000
64417	Candida freyschussii	Fungi	40.804	1.000	1.000
74557	Thraustotheca clavata	Protists	40.807	1.000	1.000
12993	Cassiopea xamachana	Metazoa	40.809	1.000	1.000
7137	Galleria mellonella	Metazoa	40.810	1.000	1.000
66468	Heterocapsa triquetra	Protists	40.812	1.000	1.000
907947	Phytopythium vexans	Protists	40.814	1.000	1.000
42384	Hyphochytrium catenoides	Protists	40.816	1.000	1.000
717646	Baudoinia panamericana UAMH 10762	Fungi	40.820	0.998	1.000
1378263	Ogataea philodendri	Fungi	40.822	1.000	1.000
1866961	Amphiamblys sp. WSBS2006	Fungi	40.826	1.000	1.000
44070	Botryozyma nematodophila	Fungi	40.827	1.000	1.000
225164	Lottia gigantea	Metazoa	40.830	1.000	1.000
1671306	Pseudophaeomoniella oleicola	Fungi	40.831	1.000	1.000
107032	Oikopleura longicauda	Metazoa	40.835	1.000	1.000
669874	Pachysolen tannophilus NRRL Y-2460	Fungi	40.836	0.997	1.000
402676	Schizosaccharomyces japonicus yFS275	Fungi	40.838	1.000	1.000
361140	Rostrostelium ellipticum	Protists	40.840	1.000	1.000
215250	Acaromyces ingoldii	Fungi	40.843	1.000	1.000
1457509	Amanita brunnescens Koide BX004	Fungi	40.845	1.000	1.000
933848	Elphidium margaritaceum	Protists	40.846	1.000	1.000
41668	Entamoeba moshkovskii	Protists	40.846	1.000	1.000
1089533	Kazachstania spencerorum	Fungi	40.847	1.000	1.000
62690	Blumeria graminis f. sp. tritici	Fungi	40.850	1.000	1.000
2598192	Halicephalobus sp. NKZ332	Metazoa	40.850	1.000	1.000
1447883	Polytolypa hystricis UAMH7299	Fungi	40.853	1.000	1.000
1255295	Goniomonas avonlea	Protists	40.854	1.000	1.000
1167876	Incisomonas marina	Protists	40.856	1.000	1.000
691633	Calycopis cecrops	Metazoa	40.858	1.000	1.000
44067	Blastobotrys proliferans	Fungi	40.859	1.000	1.000
1789683	Kazachstania saulgeensis	Fungi	40.859	1.000	1.000
74104	Kluyveromyces nonfermentans	Fungi	40.860	1.000	1.000
707206	Haemoproteus tartakovskyi	Protists	40.861	1.000	1.000
993615	Vittaforma corneae ATCC 50505	Fungi	40.865	1.000	1.000
45506	Yamadazyma nakazawae	Fungi	40.865	1.000	1.000
1279114	[Candida] bracarensis CBS 10154	Fungi	40.866	1.000	1.000
204567	Chaoborus trivitattus	Metazoa	40.866	1.000	1.000
1523172	Oscheius sp. MCB	Metazoa	40.867	1.000	1.000
189622	Babesia ovata	Protists	40.875	1.000	1.000
189913	Leptidea sinapis	Metazoa	40.876	1.000	1.000
1156444	Phellinus lamaoensis	Fungi	40.878	1.000	1.000
1603295	fungal sp. No.11243	Fungi	40.880	1.000	1.000
2213018	Massospora platypediae	Fungi	40.882	1.000	1.000
44383	Ambrosiella xylebori	Fungi	40.883	1.000	1.000
34765	Oikopleura dioica	Metazoa	40.894	1.000	1.000
36025	Nakazawaea holstii	Fungi	40.894	1.000	1.000
7539	Leptinotarsa decemlineata	Metazoa	40.896	1.000	1.000
1429780	Eremothecium coryli CBS 5749	Fungi	40.897	1.000	1.000
233158	Adela reaumurella	Metazoa	40.903	1.000	1.000
3042	Chlamydomonadales	Plants	40.905	1.000	1.000
83371	Detonula confervacea	Protists	40.906	1.000	1.000
1673888	Violaceomyces palustris	Fungi	40.909	1.000	1.000
85120	Clogmia albipunctata	Metazoa	40.912	1.000	1.000
1357690	Basidiobolus heterosporus B8920	Fungi	40.912	1.000	1.000
6205	Hydatigera taeniaeformis	Metazoa	40.915	1.000	1.000
2487125	Scytalidium sp. 3C	Fungi	40.916	1.000	1.000
63605	Percolomonas cosmopolitus	Protists	40.917	1.000	1.000
1046750	Citeromyces hawaiiensis	Fungi	40.918	1.000	1.000
2011826	Verruconis sp.	Fungi	40.920	1.000	1.000
2448168	Chlorophyta sp.	Plants	40.923	1.000	1.000
1136865	Rhytidhysteron rufulum CBS 306.38	Fungi	40.923	1.000	1.000
2056396	Dunaliella sp. RO	Plants	40.926	1.000	1.000
262591	Porites rus	Metazoa	40.926	1.000	1.000
90984	Steinernema monticolum	Metazoa	40.929	1.000	1.000
152616	Delias pasithoe	Metazoa	40.935	1.000	1.000
1001833	Hypoxylon sp. CI-4A	Fungi	40.935	1.000	1.000
1132045	Limonius californicus	Metazoa	40.940	1.000	1.000
1928486	Mylnosiga fluctuans	Protists	40.941	1.000	1.000
7421	Diadromus collaris	Metazoa	40.944	1.000	1.000
161770	Plectrocnemia conspersa	Metazoa	40.945	1.000	1.000
156174	Haptolina ericina	Protists	40.947	1.000	1.000
29830	Starmerella apicola	Fungi	40.948	1.000	1.000
1387126	Lipothrix lubbocki	Metazoa	40.948	1.000	1.000
1486919	Chlamydomonas euryale	Plants	40.949	1.000	1.000
130081	Galdieria sulphuraria	Protists	40.952	1.000	1.000
1138374	Nematocida sp. 1 ERTm6	Fungi	40.953	1.000	1.000
83891	Trypanosoma conorhini	Protists	40.956	1.000	1.000
37360	Plasmodiophora brassicae	Protists	40.956	1.000	1.000
1093900	Phialemoniopsis curvata	Fungi	40.956	1.000	1.000
120807	Nannochloropsis limnetica	Protists	40.958	1.000	1.000
1555241	Caulochytrium protostelioides	Fungi	40.959	1.000	1.000
156131	Prasinococcus capsulatus	Plants	40.960	1.000	1.000
1008382	Starmerella kuoi	Fungi	40.963	1.000	1.000
235516	Pogonus chalceus	Metazoa	40.968	1.000	1.000
1118495	Dactyliosolen fragilissimus	Protists	40.968	1.000	1.000
1569628	Jaminaea rosea	Fungi	40.968	1.000	1.000
436017	Ostreococcus lucimarinus CCE9901	Plants	40.970	1.000	1.000
1514140	Trieres chinensis	Protists	40.971	1.000	1.000
286115	Synchytrium endobioticum	Fungi	40.974	1.000	1.000
201153	Carpediemonas membranifera	Protists	40.976	1.000	1.000
566292	Stichopus horrens	Metazoa	40.976	1.000	1.000
763665	Coemansia reversa NRRL 1564	Fungi	40.980	1.000	1.000
53643	Starmera amethionina	Fungi	40.983	1.000	1.000
1325552	Helicorthomorpha holstii	Metazoa	40.983	1.000	1.000
44073	Blastobotrys niveus	Fungi	40.983	1.000	1.000
267478	Blastobotrys mokoenaii	Fungi	40.983	1.000	1.000
158441	Folsomia candida	Metazoa	40.989	1.000	1.000
37621	Priapulus caudatus	Metazoa	40.990	1.000	1.000
156128	Nephroselmis pyriformis	Plants	40.990	1.000	1.000
323531	Dicyma pulvinata	Fungi	40.990	1.000	1.000
44092	Saccharomycopsis malanga	Fungi	40.991	1.000	1.000
271274	Kodamaea laetipori	Fungi	40.992	1.000	1.000
145388	Monoraphidium neglectum	Plants	41.000	1.000	1.000
1486917	Craspedostauros australis	Protists	41.000	1.000	1.000
284813	Encephalitozoon cuniculi GB-M1	Fungi	41.000	1.000	1.000
410825	Ilyonectria destructans f. sp. panacis	Fungi	41.000	1.000	1.000
5742	Giardia muris	Protists	41.000	1.000	1.000
576896	Australostichopus mollis	Metazoa	41.000	1.000	1.000
431895	Monosiga brevicollis MX1	Protists	41.007	1.000	1.000
252295	Carposina sasakii	Metazoa	41.008	1.000	1.000
158387	Tigriopus japonicus	Metazoa	41.010	1.000	1.000
1924735	Salpingoeca punica	Protists	41.019	1.000	1.000
485397	Candida sp. JCM 15000	Fungi	41.025	1.000	1.000
261658	Cavenderia fasciculata	Protists	41.027	1.000	1.000
29159	Crassostrea gigas	Metazoa	41.027	1.000	1.000
48255	Zygotorulaspora florentina	Fungi	41.034	1.000	1.000
51927	[Candida] succiphila	Fungi	41.036	1.000	1.000
139677	Sphyracephala brevicornis	Metazoa	41.038	1.000	1.000
7260	Drosophila willistoni	Metazoa	41.038	1.000	1.000
45510	Yamadazyma philogaea	Fungi	41.039	1.000	1.000
5041	Malbranchea cinnamomea	Fungi	41.044	1.000	1.000
